CO_ID	CoName	Date	ROI
1218   	Taisun Enterprise	2011/08/23	   4.2614
1218   	Taisun Enterprise	2011/08/24	  -2.7248
1218   	Taisun Enterprise	2011/08/25	  -3.6415
1218   	Taisun Enterprise	2011/08/26	  -1.7442
1218   	Taisun Enterprise	2011/08/29	   3.5503
1218   	Taisun Enterprise	2011/08/30	   0.8571
1218   	Taisun Enterprise	2011/08/31	   2.8329
1218   	Taisun Enterprise	2011/09/01	  -1.3774
1218   	Taisun Enterprise	2011/09/02	   0.2793
1218   	Taisun Enterprise	2011/09/05	  -3.0641
1218   	Taisun Enterprise	2011/09/06	  -3.1609
1218   	Taisun Enterprise	2011/09/07	   1.1869
1218   	Taisun Enterprise	2011/09/08	   0.0000
1218   	Taisun Enterprise	2011/09/09	   0.8798
1218   	Taisun Enterprise	2011/09/13	  -3.1977
1218   	Taisun Enterprise	2011/09/14	  -3.9039
1218   	Taisun Enterprise	2011/09/15	   1.2500
1218   	Taisun Enterprise	2011/09/16	   5.5556
1218   	Taisun Enterprise	2011/09/19	  -2.0468
1218   	Taisun Enterprise	2011/09/20	  -0.8955
1218   	Taisun Enterprise	2011/09/21	   0.3012
1218   	Taisun Enterprise	2011/09/22	  -3.0030
1218   	Taisun Enterprise	2011/09/23	  -6.1920
1218   	Taisun Enterprise	2011/09/26	  -6.9307
1218   	Taisun Enterprise	2011/09/27	   2.8369
1218   	Taisun Enterprise	2011/09/28	  -1.0345
1218   	Taisun Enterprise	2011/09/29	   3.1359
1218   	Taisun Enterprise	2011/09/30	   0.6757
1218   	Taisun Enterprise	2011/10/03	  -4.0268
1218   	Taisun Enterprise	2011/10/04	  -1.7483
1218   	Taisun Enterprise	2011/10/05	  -1.4235
1218   	Taisun Enterprise	2011/10/06	   3.2491
1218   	Taisun Enterprise	2011/10/07	   2.0979
1218   	Taisun Enterprise	2011/10/11	   2.3973
1218   	Taisun Enterprise	2011/10/12	   1.0033
1218   	Taisun Enterprise	2011/10/13	   0.6623
1218   	Taisun Enterprise	2011/10/14	   0.0000
1218   	Taisun Enterprise	2011/10/17	   5.2632
1218   	Taisun Enterprise	2011/10/18	  -1.8750
1218   	Taisun Enterprise	2011/10/19	  -1.2739
